Major(M2),Minor(M2),Inc(M2),Pha(M2),Major(K1),Minor(K1),Inc(K1),Pha(K1)
0.4012093889109335,-0.0098733906980136288,9.6018089347204505,285.68157044144505,0.1984835094110356,0.014292393197851709,3.5313748559749456,195.268821958926
0.82570288244692058,0.0041139372333870994,3.3450248655058767,292.92868794220834,0.36371852227606161,0.0096326621707023847,3.1785417679498096,200.23431278867858
0.72233340969492354,0.10519456989171873,78.555982323494376,301.46975567937216,0.29640654082501272,0.031875967232921881,91.726110696032947,203.72399557536571
0.93023589089838676,0.045758876840547247,106.81609719811577,102.03207448604168,0.13938638796682495,0.00074158125164376643,108.66826196283752,335.79375877418153
0.01174877727118084,0.00054768341333778694,81.713091159866153,314.40789412700326,0.0039441344358212465,0.00010429024080191524,82.724461534732555,195.14580693755082
0.24832034607542916,-0.0043377922382467774,167.37519132967145,90.495182593040212,0.061642639712019748,-0.00065945052893640055,170.63183998397756,353.77294822885847
